As_of_Year,Respondent_ID,Agency_Code,Respondent_Name_TS,Respondent_City_TS,Respondent_State_TS,Respondent_ZIP_Code,Parent_Name_TS,Parent_City_TS,Parent_State_TS,Parent_ZIP_Code,Assets_000_Panel
2013,20-2715422,7,"SUNSTREET MORTGAGE, LLC",TUCSON,AZ,85718,,,,,1150
2013,20-2718340,7,PREMIER MORTGAGE RESOURCES,PORTLAND,OR,97209,,,,,10000
2013,20-2746596,7,"FLAT BRANCH MORTGAGE, INC.",COLUMBIA,MO,65201,,COLUMBIA,MO,65201,39000
2013,20-2867543,7,CENTERLINE MORTGAGE PARTNERS I,NEW YORK,NY,10007,,,,,495813
2013,20-2928975,7,"CASTLE & COOKE MORTGAGE, LLC",SALT LAKE CITY,UT,84109,,,,,10000
2013,20-3326484,7,"ATLANTIC HOME LENDING, INC.",CANTON,MA,02021,,,,,10000
2013,20-3388468,7,JFK FINANCIAL INC,LAS VEGAS,NV,89123,,,,,5820485
2013,20-3492069,7,"NORTHPOINT MORTGAGE, INC.",WESTBOROUGH,MA,01581,,,,,8712
2013,20-3702275,7,"FBC MORTGAGE, LLC",ORLANDO,FL,32801,,,,,12000
2013,20-3708208,7,FUNDING RESOURCES MORTGAGE CO,CLIFTON,NJ,07012,,,,,1000000
2013,20-3828708,7,"VISION ONE MORTGAGE, INC",IRVINE,CA,92612,,,,,3838
2013,20-4224234,7,"LEND SMART MORTGAGE, LLC.",MAPLE GROVE,MN,56544,,,,,2304353
2013,20-4255880,7,"WATERMARK CAPITAL, INC.",IRVINE,CA,92618,,,,,56337
2013,20-4273610,7,DOUGHERTY MORTGAGE,MINNEAPOLIS,MN,55402,DOUGHERTY FINANCIAL GROUP,MINNEAPOLIS,MN,55402,17648
2013,20-4459706,7,COAST 2 COAST FUNDING GROUP,LAKE FOREST,CA,92630,,,,,750
2013,20-4514405,7,F&B ACQUISITION GROUP,SAINT LOUIS,MO,63141,"F&B ACQUISITION GROUP, LLC",SAINT LOUIS,MO,63141,11709
2013,20-4515212,7,CAPGROW HOME MORTGAGE LLC,CHESTERFIELD,MO,63017,,,,,10000
2013,20-4685477,7,1ST PORTFOLIO LENDING CORP.,VIENNA,VA,22182,1ST PORTFOLIO HOLDING COMP.,VIENNA,VA,22182,11714
2013,20-4866754,7,"MIDWEST EQUITY MORTGAGE, LLC",OAK BROOK,IL,60523,,,,,1341
2013,20-4949947,7,AMERICAN HOMESTAR MORTGAGE,LEAGUE CITY,TX,77573,AMERICAN HOMESTAR CORPORATION,LEAGUE CITY,TX,77573,47278
2013,20-5216358,7,"PROSPERITY HOME MORTGAGE, LLC",CHANTILLY,VA,20151,"L&F FINANCIAL SERVICES, INC",CHANTILLY,VA,20151,10000
2013,20-5238443,7,HIGHTECHLENDING INC.,IRVINE,CA,92614,,,,,10000
2013,20-5239910,7,INTEGRITY FIRST FINANCIAL GROU,SAN DIEGO,CA,92122,,,,,26494
2013,20-5326726,7,AMERISPHERE MORTGAGE FINANCE,OMAHA,NE,68124-1071,AMERISPHERE MULTI FINANCE,OMAHA,NE,68124-1071,10000
2013,20-5439763,7,UNITED FIDELITY FUNDING CORP,KANSAS CITY,MO,64150,,,,,1000000
2013,20-5604550,7,PHILADELPHIA MORTGAGE ADVISORS,PLYMOUTH MEETING,PA,19462,,,,,10000
2013,20-5605694,7,ADAMS MORTGAGE LLC,COLORADO SPRINGS,CO,80920,"ADBANC, INC",OGALLALA,NE,69153,11000
2013,20-5609181,7,LIBERTY FINANCIAL SERVICES LLC,LOUISVILLE,CO,80027,,,,,3708
2013,20-5741925,7,"GENEQUITY MORTGAGE, INC",COPPELL,TX,75019,PARAGON FINANCIAL RESOURCES,RANCHO SANTA MARGARITA,CA,92688,40000
2013,20-5973457,7,NATIONS RELIABLE LENDING LLC,HOUSTON,TX,77027,,,,,10000
2013,20-8009003,7,SECURITY ONE LENDING,SAN DIEGO,CA,92108,,,,,5720
2013,20-8083209,7,"VENTA FINANCIAL GROUP, INC",LAS VEGAS,NV,89146,,,,,10000
2013,20-8207683,7,"CAPSTONE DIRECT, INC",THOUSAND OAKS,CA,91360,,,,,750
2013,20-8279218,7,NEW AMERICA FINANCIAL CORP,ROCKVILLE,MD,20850,,,,,21557
2013,20-8303184,7,INTEGRA MORTGAGE CORP,SCHAUMBURG,IL,60173,,,,,2213
2013,20-8510363,7,AMERITRUST MORTGAGE INC.,CHARLOTTE,NC,28277,,,,,10000
2013,20-8544905,7,"NATIONS DIRECT MORTGAGE, LLC",IRVINE,CA,92612,,,,,11000
2013,20-8549934,7,"HALLMARK HOME MORTGAGE, LLC",FORT WAYNE,IN,46825,,,,,2915
2013,20-8552989,7,PERFORMANCE EQUITY PARTNERSINC,TINLEY PARK,IL,60477,,,,,10231
2013,20-8745846,7,CARRINGTON MORTGAGE SERVICES,SANTA ANA,CA,92705,CARRINGTON MORTGAGE HOLDINGS,SANTA ANA,CA,92705,945758
2013,20-8762600,7,CROSSLINE CAPITAL INC.,LAKE FOREST,CA,92630,STONEGATE MORTGAGE CORPORATION,INDIANAPOLIS,CA,46240,40422
2013,20-8763489,7,"COMMUNITY MORTGAGE, LLC",INDEPENDENCE,MO,64055,,,,,512
2013,20-8921389,7,MAVERICK FUNDING CORP,PARSIPPANY,NJ,07054,,,,,40000
2013,20-8978372,7,"EQUITY MORTGAGE BANKERS, LLC",DORAL,FL,33166,,,,,6606
2013,2003500009,7,AMERICASH,COSTA MESA,CA,92626,,,,,10000
2013,2073700008,7,WCS FUNDING GROUP,BALTIMORE,MD,21229,,,,,10000
2013,2126300006,7,"GROUP ONE MORTGAGE, INC",JUPITER,FL,33477,,,,,6162
2013,2137100009,7,CUSO MORTGAGE INC.,ANAHEIM,CA,92807,WESCOM CENTRAL CREDIT UNION,PASADENA,CA,91101,10000
2013,2140700008,7,"OLD VIRGINIA MORTGAGE, INC.",VIRGINIA BEACH,VA,23452,OLD VIRGINIA MORTGAGE,VIRGINIA BEACH,VA,23452,10000
2013,2148900000,7,ROSS MORTGAGE CORPORATION,TROY,MI,48083,,,,,10000
2013,2149009991,7,UNIVERSAL AMERICAN MTG. CO.LLC,MIAMI,FL,33172,,,,,31000
2013,2164509990,7,"GUARDIAN MORTGAGE COMPANY, INC",RICHARDSON,TX,75083,,,,,10000
2013,2172609997,7,JOHN ADAMS MORTGAGE COMPANY,SOUTHFIELD,MI,48075,,,,,10000
2013,22-2437469,7,1ST 2ND MORTGAGE CO. OF NJ INC,CRESSKILL,NJ,07626,,,,,10000
2013,22-2690691,7,"AURORA FINANCIAL GROUP, INC.",MARLTON,NJ,08053,,,,,10000
2013,22-2812732,7,AMERICAN FEDERAL MORTGAGE CORP,FLANDERS,NJ,07836,,,,,51703
2013,22-2894356,7,NORWICH COMMERCIAL GROUP INC,AVON,CT,06001,,,,,17789
2013,22-2999585,7,GLENDENNING MORTGAGE CORPRORAT,TOMS RIVER,NJ,08753,GLENDENNING MORTGAGE CORPORATI,TOMS RIVER,NJ,08753,6258140
2013,22-3039688,7,FREEDOM MORTGAGE CORPORATION,FISHERS,IN,46037-9764,,,,,10000
2013,22-3157857,7,NJ LENDERS CORP,LITTLE FALLS,NJ,07424,,,,,10000
2013,22-3470404,7,OCEANSIDE MORTGAGE COMPANY,TOMS RIVER,NJ,08753,,,,,10000
2013,22-3537421,7,"MILLENIUM HOME MORTGAGE, LLC",PARSIPPANY,NJ,07054,,,,,12315
2013,22-3554558,7,"AMERICAN FINANCIAL RESOURCES,",PARSIPPANY,NJ,07054,,,,,10000
2013,22-3603829,7,AHMC,HUNTINGDON VALLEY,PA,19006,ABSOLUTE HOME MORTGAGE CORPORA,WEST PATERSON,NJ,07424,23380
2013,22-3626334,7,KWIK MORTGAGE CORPORATION,SOUTH PLAINFIELD,NJ,07080,,,,,2500000
2013,22-3626426,7,"ADVISORS MORTGAGE GROUP, LLC.",WALL,NJ,07727,,,,,18193
2013,22-3665409,7,"ATLANTIC HOME LOANS, INC.",PINE BROOK,NJ,07058,,,,,10000
2013,22-3682843,7,FIRST HALLMARK MORTGAGE CORP,SOMERSET,NJ,08873,,,,,8947
2013,22-3753355,7,ATLANTIC PACIFIC MORTGAGE CORP,MT. LAUREL,NJ,08054,,,,,10000
2013,22-3887207,7,"NEW DAY FINANCIAL, LLC",FULTON,MD,20759,"CHRYSALIS HOLDINGS, LLC",FULTON,MD,20759,4088336
2013,22-3932984,7,VINSON MORTGAGE SERVICES,ST. LOUIS,MO,63131,,,,,10000
2013,23-2438194,7,HAMILTON NATIONAL MORTGAGE COM,WAYNE,PA,19087,,,,,10000
2013,23-2470039,7,CARDINAL FINANCIAL COMPANY,CHARLOTTE,NC,28273,,,,,10000
2013,23-2597945,7,LINCOLN MORTGAGE COMPANY,WAYNE,PA,19087,,,,,1000000
2013,23-2711801,7,AAKO INC D/B/A BOULEVARD MTG,BENSALEM,PA,19020,,,,,19000
2013,23-2785376,7,HOME FINANCE OF AMERICA,PLYMOUTH MEETING,PA,19462,,,,,17371
2013,23-2983299,7,"AGCHOICE FARM CREDIT,   ACA",MECHANICSBURG,PA,17050,,,,,12000
2013,2317700005,7,PHH HOME LOANS,MT  LAUREL,NJ,08054,PHH BROKER PARTNER CORPORATION,MT  LAUREL,NJ,08054,4597939
2013,2328500008,7,"MILLENNIUM FINANCIAL GROUP, IN",MIDDLETOWN,MD,21769,,,,,199194
2013,2439300004,7,CAPSTAR LENDING LLC,AUSTIN,TX,78731,,,,,500
2013,2467100004,7,JAMES B. NUTTER & CO.,KANSAS CITY,MO,64111,,,,,31000
2013,25-1567314,7,AMERICAN FINANCIAL MORTGAGE CO,PITTSBURGH,PA,15241,,,,,4727
2013,25-1610194,7,"OMEGA FINANCIAL SERVICES, INC.",CARNEGIE,PA,15106,,,,,10000
2013,25-1613078,7,SAIL MORTGAGE CORP,WEXFORD,PA,15090,,,,,12309
2013,25-1629231,7,KEYSTONE FINANCIAL SERVICES,PITTSBURGH,PA,15237,,,,,10000
2013,26-0021318,7,AMERISAVE MORTGAGE CORPORATION,ATLANTA,GA,30326,,,,,8994122
2013,26-0084919,7,"VICTORIAN FINANCE, LLC",BRIDGEVILLE,PA,15017,,,,,12167
2013,26-0335190,7,DIRECTORS FINANCIAL GROUP,CORONA DEL MAR,CA,92625,,,,,100000
2013,26-0360466,7,BAY EQUITY LLC,SAN FRANCISCO,CA,94111,,,,,12210
2013,26-0362771,7,"GREEN PLANET SERVICING, LLC",MELVILLE,NY,11747,"GREEN PLANET MORTGAGE, LLC",CLEARWATER,FL,33760,50442
2013,26-0402100,7,SENTE MORTGAGE INC,AUSTIN,TX,78746,,,,,1000000
2013,26-0423240,7,KONDAUR CAPITAL CORPORATION,ORANGE,CA,92868,,,,,54713
2013,26-0455770,7,"AXIA FINANCIAL, LLC",BELLEVUE,WA,98004,,,,,40000
2013,26-0508430,7,RPM MORTGAGE INC,ALAMO,CA,94507,,,,,62000
2013,26-0595342,7,"MOVEMENT MORTGAGE, LLC",VIRGINIA BEACH,VA,23452,,,,,10000
2013,26-0707492,7,"JMAC LENDING, INC.",IRVINE,CA,92606,,,,,1000000
2013,26-0758174,7,"SECURE LENDING SOLUTIONS, INC.",GLEN ROCK,NJ,07452,,,,,250
2013,26-0777326,7,ACOPIA,GOODLETTSVILLE,TN,37072,,,,,100000
2013,26-0813134,7,"R PFUNDING, INC.",MAITLAND,FL,32751,,,,,2578
2013,26-1117897,7,BANKERS MORTGAGE LENDING,SUNRISE,FL,33323,,,,,3070
2013,26-1195833,7,CITIZENS HOME LOANS OF AMERICA,DAYTON,OH,45459-8984,JAM UNLIMITED,DAYTON,OH,45459-8984,8173098
2013,26-1234082,7,"CATALYST LENDING, INC",GREENWOOD VILLAGE,CO,80111,,,,,410214
2013,26-1242154,7,MOUNT OLYMPUS MORTGAGE COMPANY,IRVINE,CA,92612,,,,,10000
2013,26-1442480,7,WESTERN BANCORP,SAN JOSE,CA,95123,,,,,5236
2013,26-1773722,7,ROYAL UNITED MORTGAGE LLC,INDIANAPOLIS,IN,46250,,,,,1000000
2013,26-2049351,7,PENNYMAC LOAN SERVICES LLC,MOORPARK,CA,93021,"PNMAC, LLC",MOORPARK,CA,93021,39000
2013,26-2053389,7,EQUITY LOANS LLC,ATLANTA,GA,30328,,,,,603
2013,26-2253315,7,ROUNDPOINT MORTGAGE COMPANY,CHARLOTTE,NC,28217,ROUNDPONT FINANCIAL GROUP,CHARLOTTE,NC,28217,10000
2013,26-2261031,7,RELIANCE FIRST CAPITAL LLC,MELVILLE,NY,11747,,,,,100000
2013,26-2429669,7,"WOLFE FINANCIAL, INC",ASHEBORO,NC,27203,,,,,10000
2013,26-2434560,7,DSLD MORTGAGE,BATON ROUGE,LA,70816,,,,,222
2013,26-2597540,7,MATTMY HOME FUNDING,MAITLAND,FL,32751,,,,,10000
2013,26-2684331,7,CALIBER FUNDING LLC,IRVING,TX,75039,,,,,37112
2013,26-2689428,7,NEIGHBORHOOD MORTGAGE SOLUTION,FRANKENMUTH,MI,48734,,,,,77551
2013,26-2851612,7,PLATINUM FINANCIAL FUNDING,CHATTANOOGA,TN,37421,,,,,1071
2013,26-2926983,7,"CAMBRIA FINANCIAL GROUP, LLC",EDEN PRAIRIE,MN,55344,,,,,7380
2013,26-2984095,7,"ORIGEN FINANCIAL SERVICES, LLC",SOUTHFIELD,MI,48034,,,,,10000
2013,26-3264687,7,AMERICAN LENDING,LONG BEACH,CA,90804,,,,,2500
2013,26-3778759,7,PLANT CITY MORTGAGE CORP,PLANT CITY,FL,33563-8413,,,,,211010
2013,26-3943038,7,"RESMAC, INC",BOCA RATON,FL,33487,,,,,5479
2013,26-3958508,7,COASTAL FUNDING SLC,SAN LUIS OBISPO,CA,93401,,,,,12409
2013,26-4030355,7,POTOMAC MORTGAGE GROUP INC,FAIRFAX,VA,22030,MVB BANK,BRIDGEPORT,WV,26330,10000
2013,26-4193875,7,ISERVE RESIDENTIAL LENDING LLC,SAN DIEGO,CA,92128,,,,,35257
2013,26-4461592,7,"HANCOCK MORTGAGE PARTNERS , LL",SUGAR LAND,TX,77478,HANCOCK MORTGAGE PARTNERS LLV,SUGAR LAND,TX,77478,1500000
2013,26-4587819,7,"NOLA LENDING GROUP, LLC",MANDEVILLE,LA,70471,,,,,28686
2013,26-4599244,7,"LOANDEPOT.COM, LLC",FOOTHILL RANCH,CA,92610,,,,,138031
2013,26-4803398,7,"BOND STREET MORTGAGE, LLC",PARAMUS,NJ,07652,,,,,744
2013,27-0016233,7,GENERATION MORTGAGE COMPANY,ATLANTA,GA,30305,,,,,73926
2013,27-0022323,7,FLORIDA HOME TRUST MORTGAGE,WESTON,FL,33326,FACEBANK INTERNATIONAL,GUAYNABO,PR,00968,0
2013,27-0191461,7,"CONSUMER LOAN SERVICES, LLC",LA CROSSE,WI,54603,ADVANTAGE FINANCIAL SERVICES L,LA CROSSE,WI,54603,10000
2013,27-0202259,7,MORTGAGE ASSURANCE INC.,ATLANTA,GA,30338-0000,,,,,3711533
2013,27-0222046,7,DIAMOND RESIDENTIAL MTG CORP,GURNEE,IL,60031,,,,,12837
2013,27-0267182,7,OGI MORTGAGE BANKERS,LOS ANGELES,CA,90010,,,,,989711
2013,27-0349391,7,INTERLINC MORTGAGE SERVICES,HOUSTON,TX,77064,,,,,21269
2013,27-0730985,7,GREEN HILL FINANCIAL,CHICAGO,IL,60631,,,,,13866359
2013,27-0746986,7,SCENIC OAKS FUNDING,MODESTO,CA,95350,,,,,582
2013,27-0812934,7,BERKADIA COMMERCIAL MORTG LLC,HORSHAM,PA,19044,BERKADIA PRPRIETRY HOLDING LLC,HORSHAM,PA,19044,1173139
2013,27-0882098,7,BEECH STREET CAPITAL LLC,BETHESDA,MD,20814,,,,,351590
2013,27-0894121,7,"HONOLULU HOMELOANS, INC.",HONOLULU,HI,96813,"HHL HOLDINGS, INC.",HONOLULU,HI,96813,10000
2013,27-1839540,7,"NXT CAPITAL, LLC",CHICAGO,IL,60606-1615,"NXT CAPITAL, INC",CHICAGO,IL,60606-1615,533745
2013,27-2226725,7,MEDALLION MORTGAGE COMPANY,AGOURA HILLS,CA,91301,,,,,12434
2013,27-2389039,7,AMERICAN NEIGHBORHOOD MORTGAGE,MOUNT LAUREL,NJ,08054,,,,,4464
2013,27-2849078,7,"FIRSTKEY MORTGAGE, LLC",RYE BROOK,NY,10573,"FIRSTKEY HOLDINGS, LLC",NEW YORK,NY,10022,4365
2013,27-3049738,7,"CENTENNIAL LENDING GROUP, LLC",MAPLE GLEN,PA,19002,,,,,17553
2013,27-3095238,7,SIERRA LENDING GROUP,HOUSTON,TX,77056,SIERRA LENDING GROUP LLC,HOUSTON,TX,77056,1240
2013,27-3627801,7,GREENWAY MORTGAGE FUNDING CORP,MIDDLETOWN,NJ,07748,,,,,7907
2013,27-3863726,7,"ANGEL OAK FUNDING, LLC",ATLANTA,GA,30305,,,,,0
2013,27-4541183,7,MORTGAGE UNLIMITED LLC,GARFIELD,NJ,07026,,,,,1069
2013,27-4626537,7,LPMC LLC,SALEM,OR,97302,,,,,5040213
2013,30-0051894,7,NEWCASTLE HOME LOANS LLC,CHICAGO,IL,60622,,,,,29707
2013,30-0142226,7,"CORRIDOR MORTGAGE GROUP, INC.",MARRIOTTSVILLE,MD,21104,,,,,605000
2013,30-0376657,7,MEMBER ADVANTAGE MORTGAGE LLC,GRAND RAPIDS,MI,49512,"CUSO DEVELOPMENT COMPANY, LLC",GRAND RAPIDS,MI,49512,8810
2013,30-0583815,7,RMC MORTGAGE CORPORATION,ALPHARETTA,GA,30022,THE RYLAND GROUP,WESTLAKE VILLAGE,CA,91361,1652703
2013,3000809992,7,K. HOVNANIAN AMERICAN MORTGAGE,BOYNTON BEACH,FL,33426,,,,,31000
2013,3027509990,7,PHH MORTGAGE CORPORATION,MT LAUREL,NJ,08054,PHH CORPORATION,MT. LAUREL,NJ,08054,31000
2013,3028209994,7,WEICHERT FINANCIAL SERVICES,MORRIS PLAINS,NJ,07950,,,,,31000
2013,3030909998,7,"ARK MORTGAGE, INC.",NORTH BRUNSWICK,NJ,08902,,,,,10000
2013,3031309999,7,MOUNTAIN MORTGAGE CORP.,UNION,NJ,07083,,,,,10000
2013,31-0985486,7,DEVELOPER'S MORTGAGE COMPANY,COLUMBUS,OH,43231,,,,,10000
2013,31-1060110,7,FIRST EQUITY MORTGAGE INC,FT MITCHELL,KY,41017,,,,,31000
2013,31-1076317,7,"M/I FINANCIAL, LLC",COLUMBUS,OH,43219,"M/I HOMES, INC.",COLUMBUS,OH,43219,661894
2013,31-1484057,7,"FIRST OHIO HOME FINANCE, INC",WESTERVILLE,OH,43082,,,,,2458
2013,31-1534662,7,RESIDENTIAL FINANCE CORPORATIO,COLUMBUS,OH,43219,,,,,17533484
2013,31-1712553,7,"RED MORTGAGE CAPITAL, LLC",COLUMBUS,OH,43215,"RED CAPITAL GROUP, LLC",COLUMBUS,OH,43215,10000
2013,32-0016270,7,AMCAP MORTGAGE LTD,HOUSTON,TX,77036,,,,,10000
2013,32-0117926,7,LYNX MORTGAGE BANK LLC,WESTBURY,NY,11590,,,,,10
2013,32-0273125,7,BLUFI LENDING CORP.,CARLSBAD,CA,92008,,,,,4703
2013,32-0283320,7,"AFFINITY LENDING SOLUTIONS, LL",HOUSTON,TX,77027,,,,,2425
2013,32-0339927,7,ONLINE MORTGAGE GROUP LLC,FAIRFIELD,NJ,07004,,,,,1124
2013,33-0175937,7,"DATA MORTGAGE INC., DBA ESSEX",ORANGE,CA,92868,,,,,10000
2013,33-0231744,7,INTERNATIONAL CITY MORTGAGE,ORANGE,CA,92868,,,,,2589
2013,33-0397503,7,FRANKLIN LOAN CORPORATION,PALM DESERT,CA,92260,,,,,10000
2013,33-0419992,7,"MOUNTAIN WEST FINANCIAL, INC.",REDLANDS,CA,92374,,,,,10000
2013,33-0440315,7,BROADVIEW MORTGAGE CORPORATION,ORANGE,CA,92868,,,,,10000
2013,33-0508282,7,JMJ FINANCIAL GROUP,ALISO VIEJO,CA,92656,,,,,37008700
2013,33-0594693,7,RESIDENTIAL WHOLESALE MORTGAGE,SAN DIEGO,CA,92130,,,,,10000
2013,33-0607813,7,EASTLAND FINANCIAL CORPORATION,IRVINE,CA,92618,,,,,1758162
2013,33-0633741,7,CRESTLINE FUNDING CORPORATION,IRVINE,CA,92612,,,,,10000
2013,33-0649866,7,FIRST NATIONS HOME FINANCE,SAN DIEGO,CA,92111,"FIREBUSH, INC",INCLINE VILLAGE,NV,89451,85350
2013,33-0750812,7,R M K FINANCIAL CORP,RANCHO CUCAMONGA,CA,91730,,,,,16639
2013,33-0816610,7,AMERICAN INTERBANC MTG LLC,IRVINE,CA,92614,,,,,6512
2013,33-0865281,7,PINNACLE CAPITAL MORTGAGE,ROSEVILLE,CA,95661,,,,,10000
2013,33-0886403,7,BM REAL ESTATE SEVICES INC,CALABASAS,CA,91302,,,,,408000
2013,33-0890858,7,CASHCALL,ORANGE,CA,92868,,,,,10000
2013,33-0941669,7,"PLAZA HOME MORTGAGE, INC.",SAN DIEGO,CA,92121,,,,,10000
2013,33-0962918,7,"OCMBC, INC.",TUSTIN,CA,92780,,,,,40000
2013,33-0973601,7,GFS CAPITAL,HUNTINGTON BEACH,CA,92648,,,,,10000
2013,33-0975529,7,PARAMOUNT RESIDENTIAL MORTGAGE,CORONA,CA,92879,,,,,4993
2013,34-1194858,7,STONEGATE MORTGAGE CORPORATION,MANSFIELD,OH,44902,,,,,10000
2013,34-1633105,7,RESIDENTIAL BANCORP,NORTH CANTON,OH,44720,,,,,26491
2013,34-1691741,7,"AG CREDIT, ACA",FOSTORIA,OH,44830,,,,,10000
2013,34-1716542,7,"MID AMERICA MORTGAGE, INC.",ADDISON,TX,75001,,,,,11000
2013,34-1719615,7,"SIRVA MORTGAGE, INC.",INDEPENDENCE,OH,44143,,,,,101315
2013,34-2000096,7,MANN MORTGAGE LLC,KALISPELL,MT,59901,,,,,10000
2013,3418909997,7,MID-ISLAND MORTGAGE CORP.,WESTBURY,NY,11590,,,,,10000
2013,3435709992,7,NOTHNAGLE HOME SECURITIES CORP,ROCHESTER,NY,14614,,,,,10000
2013,3444109999,7,"SYRACUSE SECURITIES, INC.",SYRACUSE,NY,13203,,,,,10000
2013,3453209991,7,"PARAGON HOME LOANS, INC.",EAST SYRACUSE,NY,13057,,,,,10000
2013,35-1616238,7,RUOFF MORTGAGE COMPANY INC.,FORT WAYNE,IN,46825,,,,,10000
2013,35-1956001,7,SUMMIT MORTGAGE INC.,FORT WAYNE,IN,46835,,,,,908
2013,35-1985128,7,"GVC MORTGAGE, INC.",PENDLETON,IN,46064,,,,,11000
2013,35-2195549,7,"HAMILTON GROUP FUNDING, INC.",SUNRISE,FL,33325,,,,,10000
2013,35-2285843,7,LEGACY GROUP CAPITAL LLC,BELLEVUE,WA,98004,LEGACY GROUP HOLINDINGS INC.,BELLEVUE,WA,98004,75324
2013,35-2352369,7,IDEAL HOME LOANS LLC,DENVER,CO,80237,,,,,7717
2013,36-3106024,7,AMERICAN FIDELITY MORTGAGE SER,LISLE,IL,60532,,,,,10000
2013,36-3575871,7,PACOR MORTGAGE CORP.,OAK LAWN,IL,60453,,,,,14292
2013,36-3935147,7,AMERICAN FINANCIAL FUNDING,ORLAND PARK,IL,60467,,,,,1100
2013,36-3987946,7,"PERL MORTGAGE, INC.",CHICAGO,IL,60618,,,,,11000
2013,36-4078960,7,AMERICAN PORTFOLIO MORTGAGE CO,PALATINE,IL,60074,,,,,9427
2013,36-4115595,7,1ST ADVANTAGE MORTGAGE,LOMBARD,IL,60148,,,,,10000
2013,36-4176531,7,FIRST CENTENNIAL MORTGAGE CORP,AURORA,IL,60506,,,,,10000
2013,36-4226027,7,"THE ANDERSON FINANCIAL GROUP,",CHICAGO,IL,60614,,,,,10000
2013,36-4327855,7,GUARANTEED RATE INC,CHICAGO,IL,60613,,,,,10000
2013,36-4485107,7,CHICAGO MORTGAGE SOLUTIONS,LINCOLNSHIRE,IL,60069,,,,,10000
2013,36-4489176,7,UNITED HOME LOANS,WESTCHESTER,IL,60154,,,,,17810
2013,3606909993,7,BANK OF NORTH DAKOTA,BISMARCK,ND,58501,STATE OF NORTH DAKOTA,BISMARCK,ND,58501,35500
2013,37-1420522,7,"TIPPECANOE MORTGAGE, INC",LAFAYETTE,IN,47905,,,,,10000
2013,37-1493496,7,PARKSIDE LENDING LLC,SAN FRANCISCO,CA,94102,,,,,9102
2013,37-1542226,7,"NEW PENN FINANCIAL, LLC",PLYMOUTH MEETING,PA,19462,,,,,10000
2013,37-1572886,7,MEADOWBROOK FINANCIAL MORTGAGE,GARDEN CITY,NY,11530,,,,,10000
2013,3733609993,7,THE BANKERS GUARANTEE TITLE &,FAIRLAWN,OH,44333,NEVADA GENERAL CORPORATION,HENDERSON,NV,89074-7722,10000
2013,38-1358859,7,GREENSTONE FARM CREDIT SERVICE,EAST LANSING,MI,48823,,,,,10000
2013,38-2434249,7,TOWNE MORTGAGE COMPANY,TROY,MI,48083,,,,,35475880
2013,38-2699549,7,AMERIFIRST FINANCIAL CORP,PORTAGE,MI,49024,,,,,10000
2013,38-2749215,7,VAN DYK MORTGAGE CORPORATION,GRAND RAPIDS,MI,49546,,,,,10000
2013,38-2750395,7,UNITED SHORE FINANCIAL SERVICE,TROY,MI,48083,,,,,10000
2013,38-2799035,7,AMERIHOME MORTGAGE CORPORATION,FLINT,MI,48507,EXCEL MORTGAGE SERVICING INC.,IRVINE,CA,92612,10000
2013,38-3365241,7,"HURON VALLEY FINANCIAL, INC.",ANN ARBOR,MI,48103,,,,,10000
2013,38-3434023,7,J VIRGIL INC,FLINT,MI,48507,,,,,500
2013,38-3564305,7,GOLD STAR MORTGAGE FINANCIAL,ANN ARBOR,MI,48108,,,,,10000
2013,38-3616059,7,"MEMBER FIRST MORTGAGE, LLC",GRAND RAPIDS,MI,49548,,,,,11800
2013,38-3756799,7,"HOMEWELL MORTGAGE, INC.",RANCHO CUCAMONGA,CA,91730,,,,,708
2013,3802909995,7,MORTGAGE INVESTORS CORP,ST. PETERSBURG,FL,33707,,,,,10000
2013,3804009998,7,THE NORTHERN OHIO INVESTMENT C,SYLVANIA,OH,43560,,,,,10000
2013,3827009995,7,UNION HOME MORTGAGE CORP.,STRONGSVILLE,OH,44136,,,,,10000
2013,3831400006,7,RYLAND MORTGAGE COMPANY,SCOTTSDALE,AZ,85255,THE RYLAND GROUP INC.,WESTLAKE VILLAGE,CA,91361,31000
2013,3833009998,7,AMERICAN MORTGAGE SERVICE COMP,CINCINNATI,OH,45246,,,,,10000
2013,3833709994,7,AMERICAN MIDWEST MORTGAGE CORP,PARMA HEIGHTS,OH,44130,,,,,10000
2013,3836209999,7,FIRST SECURITY MORTGAGE CORP.,BROOK PARK,OH,44142,FIRST SECURITY MORTGAGE CORP,BROOK PARK,OH,44142,10000
2013,3840409990,7,PRIORITY MORTGAGE CORP.,WORTHINGTON,OH,43085,,,,,10000
2013,39-0808592,7,BADGERLAND FINANCIAL,PRAIRIE DU SAC,WI,53578,,,,,10000
2013,39-1460253,7,WISCONSIN MORTGAGE CORPORATION,BROOKFIELD,WI,53008-0942,SHOREWEST REALTORS,BROOKFIELD,WI,53008-0942,10000
2013,39-1643702,7,"ASSURED MORTGAGE, INC",BROOKFIELD,WI,53005,,,,,1949296
2013,39-1767726,7,"INLANTA MORTGAGE, INC.",BROOKFIELD,WI,53045,,,,,39000
2013,39-1856165,7,"SHELTER MORTGAGE COMPANY, LLC",BROWN DEER,WI,53209,,,,,1270503
2013,39-1968140,7,ACCUNET MORTGAGE LLC,BUTLER,WI,53007,,,,,22766
2013,39-2051009,7,"COMMONWEALTH MORTGAGE, LLC",WOBURN,MA,01801,,,,,4391
